date,hour,demand
2022-01-26,20,64
2022-01-26,21,61
2022-01-26,22,60
2022-01-26,23,56
2022-01-27,0,53
2022-01-27,1,54
2022-01-27,5,55
2022-01-27,6,55
2022-01-27,7,61
2022-01-27,8,64
2022-01-27,9,63
2022-01-27,10,72
2022-01-27,11,73
2022-01-27,12,74
2022-01-27,13,74
2022-01-27,14,74
2022-01-27,15,73
2022-01-27,16,75
2022-01-27,17,78
2022-01-27,18,77
2022-01-27,19,73
2022-01-27,20,65
2022-01-27,21,62
2022-01-27,22,58
2022-01-27,23,54
2022-01-28,0,63
2022-01-28,1,58
2022-01-28,3,58
2022-01-28,4,58
2022-01-28,5,58
2022-01-28,6,58
2022-01-28,7,61
2022-01-28,8,64
2022-01-28,9,71
2022-01-28,10,92
2022-01-28,11,121
2022-01-28,12,121
2022-01-28,13,117
2022-01-28,14,117
2022-01-28,15,117
2022-01-28,16,117
2022-01-28,17,117
2022-01-28,18,99
2022-01-28,19,96
2022-01-28,20,94
2022-01-28,21,72
2022-01-28,22,71
2022-01-28,23,70
2022-01-29,0,63
2022-01-29,1,66
2022-01-29,2,58
2022-01-29,4,57
2022-01-29,7,59
2022-01-29,8,56
2022-01-29,9,67
2022-01-29,10,92
2022-01-29,11,116
2022-01-29,12,140
2022-01-29,13,153
2022-01-29,14,132
2022-01-29,15,132
2022-01-29,16,117
2022-01-29,17,113
2022-01-29,18,97
2022-01-29,19,80
2022-01-29,20,82
2022-01-29,21,75
2022-01-29,22,70
2022-01-29,23,68
2022-01-30,0,58
2022-01-30,1,59
2022-01-30,2,60
2022-01-30,3,60
2022-01-30,6,67
2022-01-30,7,70
2022-01-30,8,72
2022-01-30,9,79
2022-01-30,10,115
2022-01-30,11,129
2022-01-30,12,161
2022-01-30,13,156
2022-01-30,14,156
2022-01-30,15,161
2022-01-30,16,156
2022-01-30,17,147
2022-01-30,18,123
2022-01-30,19,123
2022-01-30,20,99
2022-01-30,21,75
2022-01-30,22,74
2022-01-31,0,69
2022-01-31,1,59
2022-01-31,2,64
2022-01-31,5,63
2022-01-31,6,64
2022-01-31,7,75
2022-01-31,8,80
2022-01-31,9,82
2022-01-31,10,92
2022-01-31,11,94
2022-01-31,12,93
2022-01-31,13,93
2022-01-31,14,103
2022-01-31,15,114
2022-01-31,16,106
2022-01-31,17,105
2022-01-31,18,92
2022-01-31,19,102
2022-01-31,20,89
2022-01-31,21,67
2022-01-31,22,73
2022-01-31,23,72
2022-02-01,0,60
2022-02-01,6,58
2022-02-01,7,60
2022-02-01,8,71
2022-02-01,9,72
2022-02-01,10,75
2022-02-01,11,75
2022-02-01,12,85
2022-02-01,13,87
2022-02-01,14,94
2022-02-01,15,92
2022-02-01,16,92
2022-02-01,17,94
2022-02-01,18,82
2022-02-01,19,73
2022-02-01,20,70
2022-02-01,21,56
2022-02-01,22,56
2022-02-01,23,58
2022-02-02,0,61
2022-02-02,5,56
2022-02-02,6,56
2022-02-02,7,63
2022-02-02,8,67
2022-02-02,9,70
2022-02-02,10,67
2022-02-02,11,67
2022-02-02,12,76
2022-02-02,13,77
2022-02-02,14,73
2022-02-02,15,75
2022-02-02,16,85
2022-02-02,17,85
2022-02-02,18,82
2022-02-02,19,82
2022-02-02,20,73
2022-02-02,21,60
2022-02-02,22,60
2022-02-02,23,53
2022-02-03,0,59
2022-02-03,1,57
2022-02-03,6,56
2022-02-03,7,67
2022-02-03,8,72
2022-02-03,9,72
2022-02-03,10,82
2022-02-03,11,92
2022-02-03,12,88
2022-02-03,13,88
2022-02-03,14,85
2022-02-03,15,87
2022-02-03,16,85
2022-02-03,17,92
2022-02-03,18,85
2022-02-03,19,83
2022-02-03,20,76
2022-02-03,21,62
2022-02-03,22,60
2022-02-03,23,56
2022-02-04,0,60
2022-02-04,1,59
2022-02-04,3,65
2022-02-04,6,59
2022-02-04,7,66
2022-02-04,8,70
2022-02-04,9,78
2022-02-04,10,92
2022-02-04,11,97
2022-02-04,12,94
2022-02-04,13,101
2022-02-04,14,100
2022-02-04,15,95
2022-02-04,16,92
2022-02-04,17,93
2022-02-04,18,92
2022-02-04,19,81
2022-02-04,20,73
2022-02-04,21,65
2022-02-04,22,62
2022-02-04,23,62
2022-02-05,0,66
2022-02-05,1,63
2022-02-05,2,66
2022-02-05,5,65
2022-02-05,7,65
2022-02-05,8,70
2022-02-05,9,81
2022-02-05,10,118
2022-02-05,11,120
2022-02-05,12,137
2022-02-05,13,119
2022-02-05,14,109
2022-02-05,15,113
2022-02-05,16,112
2022-02-05,17,89
2022-02-05,18,92
2022-02-05,19,85
2022-02-05,20,74
2022-02-05,21,66
2022-02-05,22,65
2022-02-05,23,59
2022-02-06,0,64
2022-02-06,1,63
2022-02-06,2,67
2022-02-06,3,64
2022-02-06,4,65
2022-02-06,6,62
2022-02-06,7,65
2022-02-06,8,67
2022-02-06,9,80
2022-02-06,10,100
2022-02-06,11,99
2022-02-06,12,112
2022-02-06,13,119
2022-02-06,14,105
2022-02-06,15,105
2022-02-06,16,98
2022-02-06,17,97
2022-02-06,18,93
2022-02-06,19,86
2022-02-06,20,80
2022-02-06,21,75
2022-02-06,22,68
2022-02-06,23,62
2022-02-07,2,53
2022-02-07,5,57
2022-02-07,6,55
2022-02-07,7,66
2022-02-07,8,71
2022-02-07,9,76
2022-02-07,10,69
2022-02-07,11,73
2022-02-07,12,77
2022-02-07,13,83
2022-02-07,14,83
2022-02-07,15,87
2022-02-07,16,94
2022-02-07,17,94
2022-02-07,18,78
2022-02-07,19,78
2022-02-07,20,69
2022-02-07,21,62
2022-02-07,22,60
2022-02-07,23,56
2022-02-08,1,53
2022-02-08,6,54
2022-02-08,7,64
2022-02-08,8,72
2022-02-08,9,77
2022-02-08,10,71
2022-02-08,11,67
2022-02-08,12,75
2022-02-08,13,81
2022-02-08,14,74
2022-02-08,15,73
2022-02-08,16,81
2022-02-08,17,83
2022-02-08,18,78
2022-02-08,19,70
2022-02-08,20,67
2022-02-08,21,56
2022-02-08,22,55
2022-02-08,23,56
2022-02-09,1,58
2022-02-09,6,52
2022-02-09,7,64
2022-02-09,8,68
2022-02-09,9,69
2022-02-09,10,56
2022-02-09,11,59
2022-02-09,12,65
2022-02-09,13,65
2022-02-09,14,67
2022-02-09,15,71
2022-02-09,16,73
2022-02-09,17,79
2022-02-09,18,70
2022-02-09,19,69
2022-02-09,20,66
2022-02-09,21,59
2022-02-09,22,59
2022-02-09,23,57
2022-02-10,0,61
2022-02-10,1,57
2022-02-10,2,61
2022-02-10,6,57
2022-02-10,7,66
2022-02-10,8,73
2022-02-10,9,72
2022-02-10,10,73
2022-02-10,11,80
2022-02-10,12,78
2022-02-10,13,78
2022-02-10,14,78
2022-02-10,15,81
2022-02-10,16,78
2022-02-10,17,78
2022-02-10,18,78
2022-02-10,19,78
2022-02-10,20,70
2022-02-10,21,64
2022-02-10,22,65
2022-02-10,23,59
2022-02-11,3,63
2022-02-11,6,58
2022-02-11,7,67
2022-02-11,8,72
2022-02-11,9,81
2022-02-11,10,87
2022-02-11,11,78
2022-02-11,12,85
2022-02-11,13,85
2022-02-11,14,85
2022-02-11,15,85
2022-02-11,16,82
2022-02-11,17,82
2022-02-11,18,82
2022-02-11,19,78
2022-02-11,20,70
2022-02-11,21,63
2022-02-11,22,65
2022-02-11,23,61
2022-02-12,0,69
2022-02-12,1,61
2022-02-12,2,61
2022-02-12,6,62
2022-02-12,7,60
2022-02-12,8,66
2022-02-12,9,75
2022-02-12,10,91
2022-02-12,11,98
2022-02-12,12,116
2022-02-12,13,118
2022-02-12,14,117
2022-02-12,15,118
2022-02-12,16,116
2022-02-12,17,88
2022-02-12,18,82
2022-02-12,19,80
2022-02-12,20,71
2022-02-12,21,64
2022-02-12,22,63
2022-02-12,23,60
2022-02-13,0,66
2022-02-13,1,60
2022-02-13,2,62
2022-02-13,5,56
2022-02-13,6,56
2022-02-13,7,63
2022-02-13,8,69
2022-02-13,9,75
2022-02-13,10,83
2022-02-13,11,86
2022-02-13,12,93
2022-02-13,13,97
2022-02-13,14,91
2022-02-13,15,92
2022-02-13,16,91
2022-02-13,17,89
2022-02-13,18,83
2022-02-13,19,82
2022-02-13,20,71
2022-02-13,21,67
2022-02-13,22,63
2022-02-13,23,60
2022-02-14,0,60
2022-02-14,5,56
2022-02-14,6,52
2022-02-14,7,60
2022-02-14,8,68
2022-02-14,9,69
2022-02-14,10,63
2022-02-14,11,68
2022-02-14,12,72
2022-02-14,13,72
2022-02-14,14,74
2022-02-14,15,75
2022-02-14,16,74
2022-02-14,17,73
2022-02-14,18,72
2022-02-14,19,73
2022-02-14,20,66
2022-02-14,21,61
2022-02-14,22,58
2022-02-14,23,56
2022-02-15,0,56
2022-02-15,2,55
2022-02-15,6,51
2022-02-15,7,58
2022-02-15,8,64
2022-02-15,9,65
2022-02-15,10,62
2022-02-15,11,61
2022-02-15,12,72
2022-02-15,13,72
2022-02-15,14,68
2022-02-15,15,64
2022-02-15,16,72
2022-02-15,17,73
2022-02-15,18,78
2022-02-15,19,66
2022-02-15,20,62
2022-02-15,21,58
2022-02-15,22,54
2022-02-15,23,53
2022-02-16,0,58
2022-02-16,1,53
2022-02-16,6,52
2022-02-16,7,60
2022-02-16,8,65
2022-02-16,9,66
2022-02-16,10,60
2022-02-16,11,61
2022-02-16,12,63
2022-02-16,13,64
2022-02-16,14,63
2022-02-16,15,63
2022-02-16,16,68
2022-02-16,17,76
2022-02-16,18,71
2022-02-16,19,70
2022-02-16,20,64
2022-02-16,21,59
2022-02-16,22,60
2022-02-16,23,55
2022-02-17,0,58
2022-02-17,1,51
2022-02-17,5,54
2022-02-17,6,55
2022-02-17,7,63
2022-02-17,8,68
2022-02-17,9,69
2022-02-17,10,70
2022-02-17,11,74
2022-02-17,12,75
2022-02-17,13,75
2022-02-17,14,74
2022-02-17,15,81
2022-02-17,16,76
2022-02-17,17,78
2022-02-17,18,77
2022-02-17,19,76
2022-02-17,20,67
2022-02-17,21,64
2022-02-17,22,60
2022-02-17,23,56
2022-02-18,0,64
2022-02-18,1,56
2022-02-18,2,58
2022-02-18,5,54
2022-02-18,6,56
2022-02-18,7,62
2022-02-18,8,68
2022-02-18,9,78
2022-02-18,10,83
2022-02-18,11,81
2022-02-18,12,85
2022-02-18,13,82
2022-02-18,14,82
2022-02-18,15,82
2022-02-18,16,79
2022-02-18,17,80
2022-02-18,18,82
2022-02-18,19,78
2022-02-18,20,67
2022-02-18,21,61
2022-02-18,22,59
2022-02-18,23,58
2022-02-19,0,67
2022-02-19,1,58
2022-02-19,2,58
2022-02-19,3,58
2022-02-19,4,57
2022-02-19,5,57
2022-02-19,6,57
2022-02-19,7,63
2022-02-19,8,69
2022-02-19,9,76
2022-02-19,10,87
2022-02-19,11,105
2022-02-19,12,125
2022-02-19,13,121
2022-02-19,14,116
2022-02-19,15,121
2022-02-19,16,114
2022-02-19,17,90
2022-02-19,18,74
2022-02-19,19,69
2022-02-19,20,61
2022-02-19,21,64
2022-02-19,22,59
2022-02-19,23,58
2022-02-20,0,66
2022-02-20,1,58
2022-02-20,2,63
2022-02-20,3,61
2022-02-20,4,56
2022-02-20,5,57
2022-02-20,6,57
2022-02-20,7,64
2022-02-20,8,68
2022-02-20,9,76
2022-02-20,10,78
2022-02-20,11,85
2022-02-20,12,92
2022-02-20,13,92
2022-02-20,14,92
2022-02-20,15,92
2022-02-20,16,88
2022-02-20,17,88
2022-02-20,18,85
2022-02-20,19,81
2022-02-20,20,70
2022-02-20,21,65
2022-02-20,22,60
2022-02-20,23,57
2022-02-21,0,61
2022-02-21,5,55
2022-02-21,6,53
2022-02-21,7,60
2022-02-21,8,70
2022-02-21,9,70
2022-02-21,10,69
2022-02-21,11,78
2022-02-21,12,81
2022-02-21,13,78
2022-02-21,14,78
2022-02-21,15,75
2022-02-21,16,78
2022-02-21,17,76
2022-02-21,18,82
2022-02-21,19,76
2022-02-21,20,69
2022-02-21,21,61
2022-02-21,22,59
2022-02-21,23,53
2022-02-22,0,55
2022-02-22,1,58
2022-02-22,2,53
2022-02-22,6,53
2022-02-22,7,58
2022-02-22,8,66
2022-02-22,9,69
2022-02-22,10,66
2022-02-22,11,68
2022-02-22,12,78
2022-02-22,13,77
2022-02-22,14,72
2022-02-22,15,67
2022-02-22,16,72
2022-02-22,17,73
2022-02-22,18,78
2022-02-22,19,66
2022-02-22,20,64
2022-02-22,21,58
2022-02-22,22,55
2022-02-22,23,56
2022-02-23,4,52
2022-02-23,5,53
2022-02-23,6,54
2022-02-23,7,63
2022-02-23,8,69
2022-02-23,9,72
2022-02-23,10,66
2022-02-23,11,68
2022-02-23,12,74
2022-02-23,13,74
2022-02-23,14,73
2022-02-23,15,72
2022-02-23,16,78
2022-02-23,17,85
2022-02-23,18,85
2022-02-23,19,86
2022-02-23,20,69
2022-02-23,21,68
2022-02-23,22,65
2022-02-23,23,62
2022-02-24,1,53
2022-02-24,2,55
2022-02-24,5,53
2022-02-24,6,56
2022-02-24,7,64
2022-02-24,8,69
2022-02-24,9,71
2022-02-24,10,72
2022-02-24,11,80
2022-02-24,12,78
2022-02-24,13,80
2022-02-24,14,78
2022-02-24,15,77
2022-02-24,16,79
2022-02-24,17,82
2022-02-24,18,82
2022-02-24,19,80
2022-02-24,20,67
2022-02-24,21,62
2022-02-24,22,59
2022-02-24,23,56
2022-02-25,0,56
2022-02-25,1,53
2022-02-25,2,56
2022-02-25,4,55
2022-02-25,5,56
2022-02-25,6,56
2022-02-25,7,64
2022-02-25,8,68
2022-02-25,9,76
2022-02-25,10,86
2022-02-25,11,86
2022-02-25,12,95
2022-02-25,13,84
2022-02-25,14,82
2022-02-25,15,82
2022-02-25,16,82
2022-02-25,17,82
2022-02-25,18,85
2022-02-25,19,82
2022-02-25,20,68
2022-02-25,21,63
2022-02-25,22,61
2022-02-25,23,59
2022-02-26,0,60
2022-02-26,1,54
2022-02-26,2,56
2022-02-26,6,56
2022-02-26,7,60
2022-02-26,8,68
2022-02-26,9,83
2022-02-26,10,99
2022-02-26,11,119
2022-02-26,12,125
2022-02-26,13,116
2022-02-26,14,113
2022-02-26,15,114
2022-02-26,16,101
2022-02-26,17,93
2022-02-26,18,91
2022-02-26,19,78
2022-02-26,20,72
2022-02-26,21,67
2022-02-26,22,62
2022-02-26,23,60
2022-02-27,0,66
2022-02-27,1,58
2022-02-27,2,65
2022-02-27,3,58
2022-02-27,4,56
2022-02-27,6,58
2022-02-27,7,68
2022-02-27,8,73
2022-02-27,9,85
2022-02-27,10,92
2022-02-27,11,93
2022-02-27,12,107
2022-02-27,13,107
2022-02-27,14,98
2022-02-27,15,98
2022-02-27,16,112
2022-02-27,17,113
2022-02-27,18,99
2022-02-27,19,85
2022-02-27,20,71
2022-02-27,21,63
2022-02-27,22,62
2022-02-27,23,61
2022-02-28,0,66
2022-02-28,1,56
2022-02-28,2,56
2022-02-28,5,54
2022-02-28,6,53
2022-02-28,7,68
2022-02-28,8,80
2022-02-28,9,77
2022-02-28,10,74
2022-02-28,11,81
2022-02-28,12,92
2022-02-28,13,89
2022-02-28,14,89
2022-02-28,15,92
2022-02-28,16,92
2022-02-28,17,88
2022-02-28,18,89
2022-02-28,19,92
2022-02-28,20,80
2022-02-28,21,69
2022-02-28,22,70
2022-02-28,23,68
2022-03-01,0,59
2022-03-01,1,59
2022-03-01,2,59
2022-03-01,6,55
2022-03-01,7,62
2022-03-01,8,72
2022-03-01,9,72
2022-03-01,10,72
2022-03-01,11,73
2022-03-01,12,87
2022-03-01,13,92
2022-03-01,14,103
2022-03-01,15,105
2022-03-01,16,103
2022-03-01,17,105
2022-03-01,18,96
2022-03-01,19,87
2022-03-01,20,82
2022-03-01,21,62
2022-03-01,22,64
2022-03-01,23,60
2022-03-02,0,58
2022-03-02,1,57
2022-03-02,2,56
2022-03-02,5,56
2022-03-02,6,56
2022-03-02,7,62
2022-03-02,8,69
2022-03-02,9,71
2022-03-02,10,64
2022-03-02,11,64
2022-03-02,12,78
2022-03-02,13,80
2022-03-02,14,79
2022-03-02,15,80
2022-03-02,16,91
2022-03-02,17,92
2022-03-02,18,92
2022-03-02,19,94
2022-03-02,20,86
2022-03-02,21,68
2022-03-02,22,65
2022-03-02,23,61
2022-03-03,0,59
2022-03-03,1,56
2022-03-03,2,58
2022-03-03,5,58
2022-03-03,6,58
2022-03-03,7,66
2022-03-03,8,75
2022-03-03,9,73
2022-03-03,10,78
2022-03-03,11,86
2022-03-03,12,85
2022-03-03,13,85
2022-03-03,14,85
2022-03-03,15,87
2022-03-03,16,92
2022-03-03,17,92
2022-03-03,18,92
2022-03-03,19,92
2022-03-03,20,81
2022-03-03,21,66
2022-03-03,22,62
2022-03-03,23,56
2022-03-04,0,61
2022-03-04,2,60
2022-03-04,3,61
2022-03-04,6,60
2022-03-04,7,65
2022-03-04,8,73
2022-03-04,9,76
2022-03-04,10,86
2022-03-04,11,94
2022-03-04,12,98
2022-03-04,13,93
2022-03-04,14,93
2022-03-04,15,95
2022-03-04,16,92
2022-03-04,17,93
2022-03-04,18,92
2022-03-04,19,92
2022-03-04,20,77
2022-03-04,21,67
2022-03-04,22,64
2022-03-04,23,60
2022-03-05,0,65
2022-03-05,1,63
2022-03-05,2,63
2022-03-05,6,62
2022-03-05,7,63
2022-03-05,8,72
2022-03-05,9,82
2022-03-05,10,96
2022-03-05,11,115
2022-03-05,12,122
2022-03-05,13,122
2022-03-05,14,106
2022-03-05,15,126
2022-03-05,16,112
2022-03-05,17,100
2022-03-05,18,123
2022-03-05,19,103
2022-03-05,20,90
2022-03-05,21,81
2022-03-05,22,73
2022-03-05,23,61
2022-03-06,0,63
2022-03-06,1,58
2022-03-06,3,59
2022-03-06,6,58
2022-03-06,7,61
2022-03-06,8,66
2022-03-06,9,72
2022-03-06,10,85
2022-03-06,11,98
2022-03-06,12,111
2022-03-06,13,109
2022-03-06,14,98
2022-03-06,15,106
2022-03-06,16,98
2022-03-06,17,98
2022-03-06,18,87
2022-03-06,19,85
2022-03-06,20,74
2022-03-06,21,67
2022-03-06,22,65
2022-03-06,23,60
2022-03-07,0,56
2022-03-07,5,53
2022-03-07,6,54
2022-03-07,7,59
2022-03-07,8,71
2022-03-07,9,72
2022-03-07,10,69
2022-03-07,11,73
2022-03-07,12,76
2022-03-07,13,78
2022-03-07,14,78
2022-03-07,15,78
2022-03-07,16,82
2022-03-07,17,83
2022-03-07,18,75
2022-03-07,19,76
2022-03-07,20,69
2022-03-07,21,62
2022-03-07,22,59
2022-03-07,23,56
2022-03-08,0,56
2022-03-08,6,54
2022-03-08,7,63
2022-03-08,8,73
2022-03-08,9,75
2022-03-08,10,70
2022-03-08,11,67
2022-03-08,12,73
2022-03-08,13,73
2022-03-08,14,73
2022-03-08,15,71
2022-03-08,16,75
2022-03-08,17,78
2022-03-08,18,78
2022-03-08,19,71
2022-03-08,20,68
2022-03-08,21,59
2022-03-08,22,55
2022-03-08,23,56
2022-03-09,0,61
2022-03-09,1,53
2022-03-09,5,54
2022-03-09,6,51
2022-03-09,7,64
2022-03-09,8,71
2022-03-09,9,70
2022-03-09,10,65
2022-03-09,11,59
2022-03-09,12,67
2022-03-09,13,71
2022-03-09,14,71
2022-03-09,15,72
2022-03-09,16,74
2022-03-09,17,81
2022-03-09,18,76
2022-03-09,19,75
2022-03-09,20,69
2022-03-09,21,65
2022-03-09,22,63
2022-03-09,23,59
2022-03-10,0,58
2022-03-10,1,56
2022-03-10,5,56
2022-03-10,6,56
2022-03-10,7,63
2022-03-10,8,71
2022-03-10,9,71
2022-03-10,10,72
2022-03-10,11,78
2022-03-10,12,76
2022-03-10,13,74
2022-03-10,14,74
2022-03-10,15,78
2022-03-10,16,78
2022-03-10,17,78
2022-03-10,18,78
2022-03-10,19,78
2022-03-10,20,71
2022-03-10,21,64
2022-03-10,22,64
2022-03-10,23,59
2022-03-11,0,62
2022-03-11,6,57
2022-03-11,7,63
2022-03-11,8,71
2022-03-11,9,74
2022-03-11,10,85
2022-03-11,11,82
2022-03-11,12,87
2022-03-11,13,85
2022-03-11,14,85
2022-03-11,15,85
2022-03-11,16,85
2022-03-11,17,85
2022-03-11,18,81
2022-03-11,19,78
2022-03-11,20,71
2022-03-11,21,65
2022-03-11,22,63
2022-03-11,23,61
2022-03-12,0,65
2022-03-12,1,60
2022-03-12,2,60
2022-03-12,6,55
2022-03-12,7,59
2022-03-12,8,64
2022-03-12,9,77
2022-03-12,10,85
2022-03-12,11,91
2022-03-12,12,114
2022-03-12,13,117
2022-03-12,14,117
2022-03-12,15,117
2022-03-12,16,117
2022-03-12,17,98
2022-03-12,18,92
2022-03-12,19,85
2022-03-12,20,75
2022-03-12,21,70
2022-03-12,22,65
2022-03-12,23,61
2022-03-13,0,61
2022-03-13,1,58
2022-03-13,2,56
2022-03-13,5,55
2022-03-13,6,58
2022-03-13,7,59
2022-03-13,8,62
2022-03-13,9,72
2022-03-13,10,78
2022-03-13,11,87
2022-03-13,12,95
2022-03-13,13,95
2022-03-13,14,88
2022-03-13,15,93
2022-03-13,16,88
2022-03-13,17,87
2022-03-13,18,78
2022-03-13,19,75
2022-03-13,20,69
2022-03-13,21,64
2022-03-13,22,62
2022-03-13,23,61
2022-03-14,0,55
2022-03-14,2,58
2022-03-14,3,58
2022-03-14,4,58
2022-03-14,5,58
2022-03-14,6,53
2022-03-14,7,59
2022-03-14,8,65
2022-03-14,9,70
2022-03-14,10,66
2022-03-14,11,73
2022-03-14,12,75
2022-03-14,13,75
2022-03-14,14,75
2022-03-14,15,78
2022-03-14,16,78
2022-03-14,17,77
2022-03-14,18,74
2022-03-14,19,74
2022-03-14,20,67
2022-03-14,21,62
2022-03-14,22,59
2022-03-14,23,55
2022-03-15,0,58
2022-03-15,1,61
2022-03-15,5,52
2022-03-15,6,53
2022-03-15,7,56
2022-03-15,8,62
2022-03-15,9,65
2022-03-15,10,64
2022-03-15,11,67
2022-03-15,12,73
2022-03-15,13,74
2022-03-15,14,72
2022-03-15,15,72
2022-03-15,16,75
2022-03-15,17,77
2022-03-15,18,76
2022-03-15,19,68
2022-03-15,20,65
2022-03-15,21,59
2022-03-15,22,56
2022-03-15,23,53
2022-03-16,2,55
2022-03-16,3,55
2022-03-16,5,54
2022-03-16,6,54
2022-03-16,7,61
2022-03-16,8,65
2022-03-16,9,65
2022-03-16,10,61
2022-03-16,11,60
2022-03-16,12,67
2022-03-16,13,68
2022-03-16,14,68
2022-03-16,15,71
2022-03-16,16,73
2022-03-16,17,80
2022-03-16,18,78
2022-03-16,19,74
2022-03-16,20,70
2022-03-16,21,64
2022-03-16,22,63
2022-03-16,23,58
2022-03-17,0,56
2022-03-17,1,53
2022-03-17,5,57
2022-03-17,6,57
2022-03-17,7,61
2022-03-17,8,67
2022-03-17,9,69
2022-03-17,10,71
2022-03-17,11,78
2022-03-17,12,76
2022-03-17,13,76
2022-03-17,14,75
2022-03-17,15,78
2022-03-17,16,78
2022-03-17,17,80
2022-03-17,18,82
2022-03-17,19,78
2022-03-17,20,69
2022-03-17,21,65
2022-03-17,22,62
2022-03-17,23,56
2022-03-18,0,58
2022-03-18,1,56
2022-03-18,4,56
2022-03-18,5,57
2022-03-18,6,57
2022-03-18,7,59
2022-03-18,8,66
2022-03-18,9,70
2022-03-18,10,82
2022-03-18,11,83
2022-03-18,12,87
2022-03-18,13,85
2022-03-18,14,82
2022-03-18,15,80
2022-03-18,16,82
2022-03-18,17,85
2022-03-18,18,85
2022-03-18,19,80
2022-03-18,20,69
2022-03-18,21,65
2022-03-18,22,59
2022-03-18,23,59
2022-03-19,0,64
2022-03-19,1,56
2022-03-19,2,56
2022-03-19,6,56
2022-03-19,7,59
2022-03-19,8,65
2022-03-19,9,79
2022-03-19,10,92
2022-03-19,11,105
2022-03-19,12,119
2022-03-19,13,116
2022-03-19,14,116
2022-03-19,15,117
2022-03-19,16,116
2022-03-19,17,100
2022-03-19,18,82
2022-03-19,19,82
2022-03-19,20,77
2022-03-19,21,72
2022-03-19,22,64
2022-03-19,23,60
2022-03-20,0,61
2022-03-20,1,55
2022-03-20,2,54
2022-03-20,3,55
2022-03-20,7,59
2022-03-20,8,61
2022-03-20,9,71
2022-03-20,10,78
2022-03-20,11,87
2022-03-20,12,87
2022-03-20,13,87
2022-03-20,14,86
2022-03-20,15,92
2022-03-20,16,85
2022-03-20,17,85
2022-03-20,18,78
2022-03-20,19,78
2022-03-20,20,69
2022-03-20,21,65
2022-03-20,22,62
2022-03-20,23,59
2022-03-21,0,62
2022-03-21,1,54
2022-03-21,2,53
2022-03-21,5,53
2022-03-21,6,53
2022-03-21,7,60
2022-03-21,8,69
2022-03-21,9,72
2022-03-21,10,71
2022-03-21,11,78
2022-03-21,12,82
2022-03-21,13,78
2022-03-21,14,78
2022-03-21,15,76
2022-03-21,16,78
2022-03-21,17,76
2022-03-21,18,82
2022-03-21,19,76
2022-03-21,20,69
2022-03-21,21,63
2022-03-21,22,59
2022-03-21,23,56
2022-03-22,0,57
2022-03-22,5,51
2022-03-22,6,53
2022-03-22,7,58
2022-03-22,8,65
2022-03-22,9,68
2022-03-22,10,66
2022-03-22,11,70
2022-03-22,12,73
2022-03-22,13,73
2022-03-22,14,71
2022-03-22,15,67
2022-03-22,16,72
2022-03-22,17,73
2022-03-22,18,79
2022-03-22,19,68
2022-03-22,20,64
2022-03-22,21,59
2022-03-22,22,60
2022-03-22,23,58
2022-03-23,0,58
2022-03-23,4,55
2022-03-23,5,54
2022-03-23,6,54
2022-03-23,7,61
2022-03-23,8,69
2022-03-23,9,75
2022-03-23,10,69
2022-03-23,11,72
2022-03-23,12,75
2022-03-23,13,74
2022-03-23,14,73
2022-03-23,15,73
2022-03-23,16,78
2022-03-23,17,85
2022-03-23,18,85
2022-03-23,19,84
2022-03-23,20,69
2022-03-23,21,68
2022-03-23,22,64
2022-03-23,23,64
2022-03-24,0,57
2022-03-24,5,54
2022-03-24,6,55
2022-03-24,7,65
2022-03-24,8,70
2022-03-24,9,71
2022-03-24,10,76
2022-03-24,11,82
2022-03-24,12,78
2022-03-24,13,79
2022-03-24,14,78
2022-03-24,15,78
2022-03-24,16,82
2022-03-24,17,82
2022-03-24,18,82
2022-03-24,19,81
2022-03-24,20,69
2022-03-24,21,65
2022-03-24,22,62
2022-03-24,23,58
2022-03-25,0,58
2022-03-25,1,54
2022-03-25,2,56
2022-03-25,5,54
2022-03-25,6,54
2022-03-25,7,61
2022-03-25,8,71
2022-03-25,9,76
2022-03-25,10,86
2022-03-25,11,92
2022-03-25,12,86
2022-03-25,13,80
2022-03-25,14,83
2022-03-25,15,83
2022-03-25,16,83
2022-03-25,17,85
2022-03-25,18,85
2022-03-25,19,82
2022-03-25,20,69
2022-03-25,21,67
2022-03-25,22,63
2022-03-25,23,64
2022-03-26,0,61
2022-03-26,1,53
2022-03-26,2,56
2022-03-26,3,56
2022-03-26,6,56
2022-03-26,7,58
2022-03-26,8,67
2022-03-26,9,81
2022-03-26,10,99
2022-03-26,11,112
2022-03-26,12,119
2022-03-26,13,114
2022-03-26,14,101
2022-03-26,15,101
2022-03-26,16,101
2022-03-26,17,93
2022-03-26,18,99
2022-03-26,19,85
2022-03-26,20,79
2022-03-26,21,72
2022-03-26,22,67
2022-03-26,23,65
2022-03-27,0,61
2022-03-27,1,55
2022-03-27,2,56
2022-03-27,3,57
2022-03-27,4,53
2022-03-27,5,56
2022-03-27,6,56
2022-03-27,7,65
2022-03-27,8,70
2022-03-27,9,78
2022-03-27,10,88
2022-03-27,11,101
2022-03-27,12,98
2022-03-27,13,98
2022-03-27,14,93
2022-03-27,15,97
2022-03-27,16,98
2022-03-27,17,98
2022-03-27,18,91
2022-03-27,19,85
2022-03-27,20,72
2022-03-27,21,63
2022-03-27,22,62
2022-03-27,23,63
2022-03-28,2,55
